epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
40,18348.9,1.14112,1.71763,2.02742,0,0,0,0,0,0,0,0.006139,0.006139,0.006139
41,18805.1,1.13905,1.71323,2.02456,0,0,0,0,0,0,0,0.00604,0.00604,0.00604
42,19263,1.13693,1.70713,2.02014,0,0,0,0,0,0,0,0.005941,0.005941,0.005941
43,19720.8,1.13545,1.70032,2.01705,0,0,0,0,0,0,0,0.005842,0.005842,0.005842
44,20177.1,1.13213,1.69342,2.0133,0,0,0,0,0,0,0,0.005743,0.005743,0.005743
45,20634.3,1.13108,1.69265,2.01201,0,0,0,0,0,0,0,0.005644,0.005644,0.005644
46,21092,1.12892,1.68452,2.0074,0,0,0,0,0,0,0,0.005545,0.005545,0.005545
47,21548.9,1.12654,1.68219,2.00711,0,0,0,0,0,0,0,0.005446,0.005446,0.005446
48,22006.3,1.12548,1.67419,2.00119,0,0,0,0,0,0,0,0.005347,0.005347,0.005347
49,22461.9,1.12271,1.67296,1.99882,0,0,0,0,0,0,0,0.005248,0.005248,0.005248
50,22918.7,1.12086,1.66692,1.99718,0,0,0,0,0,0,0,0.005149,0.005149,0.005149
51,23375.9,1.11966,1.66087,1.9909,0,0,0,0,0,0,0,0.00505,0.00505,0.00505
52,23833.4,1.11687,1.6545,1.98934,0,0,0,0,0,0,0,0.004951,0.004951,0.004951
53,24292.7,1.11631,1.65246,1.98692,0,0,0,0,0,0,0,0.004852,0.004852,0.004852
54,24750,1.11363,1.64571,1.98299,0,0,0,0,0,0,0,0.004753,0.004753,0.004753
55,25206.2,1.11209,1.63979,1.98214,0,0,0,0,0,0,0,0.004654,0.004654,0.004654
56,25664.6,1.1113,1.63819,1.98042,0,0,0,0,0,0,0,0.004555,0.004555,0.004555
57,26121.2,1.11019,1.63211,1.97352,0,0,0,0,0,0,0,0.004456,0.004456,0.004456
58,26577.5,1.10737,1.62532,1.96909,0,0,0,0,0,0,0,0.004357,0.004357,0.004357
59,27035.6,1.10456,1.622,1.96484,0,0,0,0,0,0,0,0.004258,0.004258,0.004258
60,27492,1.10347,1.61925,1.96241,0,0,0,0,0,0,0,0.004159,0.004159,0.004159
