epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
38,7219.32,1.85169,1.53765,2.44325,0,0,0,0,0,0,0,0.0096337,0.0096337,0.0096337
39,7408.11,1.80281,1.41923,2.39321,0,0,0,0,0,0,0,0.0096238,0.0096238,0.0096238
40,7596.42,1.80632,1.41296,2.39591,0,0,0,0,0,0,0,0.0096139,0.0096139,0.0096139
41,7786.84,1.83363,1.48775,2.42755,0,0,0,0,0,0,0,0.009604,0.009604,0.009604
42,7974.83,1.88345,1.62147,2.48368,0,0,0,0,0,0,0,0.0095941,0.0095941,0.0095941
43,8161.05,1.83547,1.50359,2.43455,0,0,0,0,0,0,0,0.0095842,0.0095842,0.0095842
44,8354.88,1.8199,1.49307,2.41706,0,0,0,0,0,0,0,0.0095743,0.0095743,0.0095743
45,8573.23,1.84188,1.50903,2.43763,0,0,0,0,0,0,0,0.0095644,0.0095644,0.0095644
46,8768.62,1.78847,1.39786,2.38062,0,0,0,0,0,0,0,0.0095545,0.0095545,0.0095545
47,8963.75,1.76824,1.37298,2.36237,0,0,0,0,0,0,0,0.0095446,0.0095446,0.0095446
48,9154.02,1.73721,1.28169,2.32553,0,0,0,0,0,0,0,0.0095347,0.0095347,0.0095347
49,9342.59,1.76195,1.34439,2.35738,0,0,0,0,0,0,0,0.0095248,0.0095248,0.0095248
50,9533.62,1.76617,1.34544,2.35672,0,0,0,0,0,0,0,0.0095149,0.0095149,0.0095149
51,9728.05,1.78868,1.39492,2.37884,0,0,0,0,0,0,0,0.009505,0.009505,0.009505
52,9915.03,1.76932,1.33389,2.36129,0,0,0,0,0,0,0,0.0094951,0.0094951,0.0094951
53,10103.3,1.7021,1.21962,2.2854,0,0,0,0,0,0,0,0.0094852,0.0094852,0.0094852
54,10286.7,1.69509,1.19591,2.27997,0,0,0,0,0,0,0,0.0094753,0.0094753,0.0094753
55,10473.3,1.74088,1.2887,2.33329,0,0,0,0,0,0,0,0.0094654,0.0094654,0.0094654
56,10656,1.73733,1.30892,2.32527,0,0,0,0,0,0,0,0.0094555,0.0094555,0.0094555
57,10843.2,1.76874,1.37813,2.36492,0,0,0,0,0,0,0,0.0094456,0.0094456,0.0094456
